iteration, score, overlap
1494, 202444, 1
1495, 121186, 1
1496, 117650, 1
1497, 255560, 1
1498, 167963, 1
1499, 273970, 1
1500, 80162, 1
1501, 101825, 1
1502, 310806, 1
1503, 266150, 1
1504, 242500, 1
1505, 121456, 1
1506, 147645, 1
1507, 118350, 1
1508, 151094, 1
1509, 281786, 1
1510, 184744, 1
1511, 184744, 1
1512, 187408, 1
1513, 281786, 1
1514, 281576, 1
1515, 350800, 1
1516, 381080, 1
1517, 184744, 1
1518, 369004, 1
1519, 186120, 1
1520, 184744, 1
1521, 191192, 1
1522, 286864, 1
1523, 184744, 1
1524, 184744, 1
1525, 334816, 1
1526, 184744, 1
1527, 328156, 1
1528, 273700, 1
1529, 194079, 1
1530, 262960, 1
1531, 262960, 1
1532, 262960, 1
1533, 233575, 1
1534, 237000, 1
1535, 262960, 1
1536, 192819, 1
1537, 266068, 1
1538, 363110, 1
1539, 323344, 1
1540, 192819, 1
1541, 264550, 1
1542, 262960, 1
1543, 371296, 1
1544, 262960, 1
1545, 337300, 1
1546, 262960, 1
1547, 356644, 1
1548, 264560, 1
1549, 332580, 1
1550, 288950, 1
1551, 281305, 0
1552, 211425, 1
1553, 229145, 1
1554, 220728, 1
1555, 322618, 1
1556, 288950, 1
1557, 402830, 1
1558, 192819, 1
1559, 288950, 1
1560, 192819, 1
1561, 287650, 1
1562, 289080, 1
1563, 301120, 1
1564, 320800, 1
1565, 309750, 1
1566, 287950, 0
1567, 239680, 1
1568, 308442, 1
1569, 332520, 1
1570, 330478, 0
1571, 163630, 1
1572, 192819, 1
1573, 192819, 1
1574, 164312, 1
1575, 142158, 1
1576, 142158, 1
1577, 194568, 1
1578, 330478, 0
1579, 330478, 0
1580, 142158, 1
1581, 330478, 0
1582, 330478, 0
1583, 276260, 1
1584, 324264, 0
1585, 346426, 0
1586, 363260, 0
1587, 276120, 0
1588, 334022, 0
1589, 330478, 0
1590, 241870, 0
1591, 377476, 0
1592, 330478, 0
1593, 187366, 1
1594, 243196, 0
1595, 241870, 0
1596, 315514, 0
1597, 125316, 0
1598, 297464, 0
1599, 303622, 0
1600, 125316, 0
1601, 241870, 0
1602, 274528, 0
1603, 331298, 0
1604, 241870, 0
1605, 334286, 0
1606, 207097, 0
1607, 200479, 0
1608, 241870, 0
1609, 212467, 1
1610, 195920, 0
1611, 214551, 1
1612, 254176, 0
1613, 149946, 0
1614, 147264, 0
1615, 299167, 1
1616, 125316, 0
1617, 195920, 0
1618, 112864, 1
1619, 196305, 1
1620, 112864, 1
1621, 195920, 0
1622, 208940, 0
1623, 197160, 0
1624, 195920, 0
1625, 184140, 0
1626, 111864, 0
1627, 195920, 0
1628, 182215, 1
1629, 222906, 0
1630, 111864, 0
1631, 130195, 1
1632, 254736, 1
1633, 131963, 1
1634, 190202, 1
1635, 234171, 0
1636, 142768, 1
1637, 109704, 1
1638, 112864, 1
1639, 196160, 1
1640, 109704, 1
1641, 121028, 0
1642, 136644, 0
1643, 111864, 0
1644, 124872, 0
1645, 135379, 0
1646, 281435, 0
1647, 293930, 0
1648, 316910, 0
1649, 332248, 0
1650, 109704, 1
1651, 100756, 1
1652, 110424, 0
1653, 133128, 0
1654, 202958, 1
1655, 113520, 0
1656, 186440, 0
1657, 109704, 1
1658, 237684, 1
1659, 127248, 1
1660, 100756, 1
1661, 122432, 1
1662, 185811, 1
1663, 124318, 1
1664, 237676, 1
1665, 139453, 1
1666, 141304, 1
1667, 156348, 0
1668, 236900, 1
1669, 140008, 0
1670, 139312, 1
1671, 139312, 1
1672, 139312, 1
1673, 200651, 0
1674, 164480, 1
1675, 141384, 1
1676, 140032, 1
1677, 317852, 1
1678, 139230, 0
1679, 139312, 1
1680, 139230, 0
1681, 139312, 1
1682, 157806, 1
1683, 158296, 1
1684, 203536, 1
1685, 197168, 1
1686, 139312, 1
1687, 144914, 1
1688, 287709, 1
1689, 315592, 1
1690, 181084, 1
1691, 174325, 0
1692, 139230, 0
1693, 257075, 0
1694, 201110, 0
1695, 161525, 0
1696, 317590, 0
1697, 343664, 0
1698, 181084, 1
1699, 206884, 1
1700, 139230, 0
1701, 180084, 0
1702, 229276, 1
1703, 198883, 1
1704, 207400, 1
1705, 278835, 0
1706, 202240, 1
1707, 181084, 1
1708, 202142, 1
1709, 181084, 1
1710, 234478, 1
1711, 183820, 0
1712, 234478, 1
1713, 285604, 1
1714, 246259, 1
1715, 357208, 1
1716, 279604, 1
1717, 147028, 1
1718, 234478, 1
1719, 237748, 1
1720, 147028, 1
1721, 244288, 1
1722, 247558, 1
1723, 241018, 1
1724, 234478, 1
1725, 156770, 1
1726, 237691, 1
1727, 234478, 1
1728, 266251, 1
1729, 221398, 1
1730, 135676, 1
1731, 207230, 1
1732, 292462, 0
1733, 161744, 1
1734, 143349, 1
1735, 188116, 1
1736, 145840, 1
1737, 135676, 1
1738, 174892, 1
1739, 142384, 1
1740, 135676, 1
1741, 178008, 1
1742, 184222, 1
1743, 137503, 1
1744, 190888, 1
1745, 135676, 1
1746, 154512, 0
1747, 171360, 0
1748, 156316, 1
1749, 136096, 1
1750, 145234, 1
1751, 196500, 1
1752, 135676, 1
1753, 307232, 1
1754, 166152, 0
1755, 144029, 1
1756, 151641, 0
1757, 145234, 1
1758, 145266, 1
1759, 154006, 1
1760, 135676, 1
1761, 192012, 1
1762, 187546, 1
1763, 197725, 1
1764, 144964, 1
1765, 141907, 1
1766, 156682, 1
1767, 162778, 1
1768, 188386, 1
1769, 144234, 1
1770, 158845, 1
1771, 158166, 1
1772, 158845, 1
1773, 224459, 1
1774, 160715, 1
1775, 251076, 1
1776, 137290, 1
1777, 183580, 1
1778, 158845, 1
1779, 257773, 1
1780, 137290, 1
1781, 169606, 0
1782, 223840, 1
1783, 158845, 1
1784, 293520, 1
1785, 281280, 1
1786, 258336, 0
1787, 211848, 0
1788, 195366, 1
1789, 158845, 1
1790, 152018, 1
1791, 225304, 1
1792, 192952, 1
1793, 171559, 1
1794, 165850, 1
1795, 187260, 1
1796, 152018, 1
1797, 200411, 1
1798, 206508, 1
1799, 173243, 1
1800, 152018, 1
1801, 179469, 1
1802, 247213, 1
1803, 149938, 1
1804, 197984, 1
1805, 180422, 1
1806, 247999, 1
1807, 155177, 1
1808, 191072, 1
1809, 195118, 1
1810, 149938, 1
1811, 225910, 1
1812, 141000, 1
1813, 235747, 1
1814, 209353, 1
1815, 152488, 1
1816, 234600, 1
1817, 234600, 1
1818, 282880, 1
1819, 267160, 1
1820, 141000, 1
1821, 155198, 1
1822, 150727, 1
1823, 166635, 1
1824, 289575, 0
1825, 149938, 1
1826, 166635, 1
1827, 166635, 1
1828, 171446, 1
1829, 165555, 0
1830, 139920, 1
1831, 175604, 1
1832, 139920, 1
1833, 146928, 1
1834, 194420, 1
1835, 158340, 1
1836, 139920, 1
1837, 139920, 1
1838, 160875, 0
1839, 152965, 1
1840, 139920, 1
1841, 292588, 1
1842, 148180, 1
1843, 139920, 1
1844, 194080, 1
1845, 204218, 1
1846, 139920, 1
1847, 172340, 1
1848, 208920, 1
1849, 236930, 1
1850, 175340, 1
1851, 173840, 1
1852, 175340, 1
1853, 226720, 1
1854, 237940, 1
1855, 274090, 1
1856, 188515, 1
1857, 176340, 1
1858, 208340, 1
1859, 181840, 1
1860, 173840, 1
1861, 175000, 0
1862, 206340, 1
1863, 241490, 1
1864, 175340, 1
1865, 212840, 1
1866, 175340, 1
1867, 172540, 1
1868, 137840, 1
1869, 212790, 1
1870, 137840, 1
1871, 231840, 1
1872, 209153, 1
1873, 252840, 1
1874, 212450, 0
1875, 260444, 1
1876, 229660, 1
1877, 311013, 1
1878, 175970, 1
1879, 232214, 1
1880, 139180, 1
1881, 167265, 1
1882, 293080, 1
1883, 187956, 1
1884, 169468, 1
1885, 192910, 1
1886, 190000, 0
1887, 232214, 1
1888, 139180, 1
1889, 139180, 1
1890, 139180, 1
1891, 190680, 1
1892, 195797, 0
1893, 193980, 1
1894, 149180, 1
1895, 181180, 1
1896, 173680, 1
1897, 188378, 1
1898, 143680, 1
1899, 196386, 1
1900, 289152, 1
1901, 140170, 1
1902, 175506, 1
1903, 153900, 1
1904, 137747, 1
1905, 136430, 1
1906, 174180, 1
1907, 157631, 1
1908, 289152, 1
1909, 199186, 1
1910, 136430, 1
1911, 289152, 1
1912, 298940, 1
1913, 289452, 1
1914, 275824, 1
1915, 333248, 1
1916, 200459, 1
1917, 284912, 1
1918, 288952, 1
1919, 358986, 1
1920, 255144, 1
1921, 137150, 1
1922, 136430, 1
1923, 188375, 0
1924, 156230, 1
1925, 255144, 1
1926, 371544, 0
1927, 190680, 1
1928, 367008, 1
1929, 309492, 1
1930, 136430, 1
1931, 255144, 1
1932, 255144, 1
1933, 254944, 1
1934, 255144, 1
1935, 143620, 1
1936, 266400, 1
1937, 227349, 1
1938, 254944, 1
1939, 255144, 1
1940, 205030, 1
1941, 254944, 1
1942, 205030, 1
1943, 236832, 1
1944, 152380, 1
1945, 198805, 1
1946, 205030, 1
1947, 157990, 1
1948, 241550, 1
1949, 253170, 1
1950, 152380, 1
1951, 272088, 1
1952, 205030, 1
1953, 236965, 0
1954, 280775, 1
1955, 203350, 0
1956, 235740, 1
1957, 193825, 1
1958, 215820, 1
1959, 270185, 1
1960, 221976, 1
1961, 147430, 1
1962, 253363, 1
1963, 152380, 1
1964, 221976, 1
1965, 259740, 0
1966, 221976, 1
1967, 243282, 1
1968, 221776, 1
1969, 247704, 1
1970, 147430, 1
1971, 283352, 1
1972, 264186, 1
1973, 217770, 1
1974, 185796, 1
1975, 231204, 1
1976, 270156, 0
1977, 221976, 1
1978, 200280, 1
1979, 258484, 1
1980, 173124, 1
1981, 173124, 1
1982, 280455, 1
1983, 228860, 1
1984, 211708, 1
1985, 155226, 1
1986, 218796, 1
1987, 328680, 1
1988, 227456, 1
1989, 222108, 1
1990, 155226, 1
1991, 222108, 1
1992, 180189, 1
1993, 173124, 1
1994, 233412, 1
1995, 210972, 1
1996, 214620, 1
1997, 173124, 1
1998, 175364, 1
1999, 246600, 1
2000, 143451, 1
2001, 227964, 0
2002, 142186, 1
2003, 208364, 1
2004, 174511, 1
2005, 143451, 1
2006, 155190, 1
2007, 163469, 1
2008, 155226, 1
2009, 153384, 1
2010, 142186, 1
2011, 131411, 1
2012, 176505, 1
2013, 146160, 1
2014, 206486, 0
2015, 151704, 0
2016, 127437, 1
2017, 143451, 1
2018, 143910, 1
2019, 196203, 1
2020, 127437, 1
2021, 197967, 1
2022, 147358, 1
2023, 206280, 1
2024, 215320, 1
2025, 198534, 1
2026, 174460, 1
2027, 147798, 1
2028, 147158, 1
2029, 163244, 1
2030, 168314, 1
2031, 125757, 0
2032, 127437, 1
2033, 161007, 1
2034, 171240, 1
2035, 127917, 1
2036, 168314, 1
2037, 168314, 1
2038, 166634, 0
2039, 273070, 0
2040, 125757, 0
2041, 145326, 1
2042, 220572, 1
2043, 298080, 0
2044, 267260, 0
2045, 175422, 0
2046, 293691, 0
2047, 194443, 1
2048, 192182, 1
2049, 212592, 1
2050, 263220, 0
2051, 263220, 0
2052, 271975, 0
2053, 351715, 0
2054, 263220, 0
2055, 177888, 0
2056, 246370, 1
2057, 343256, 0
2058, 192472, 0
2059, 251644, 1
2060, 177888, 0
2061, 267340, 1
2062, 263220, 0
2063, 125757, 0
2064, 246100, 0
2065, 263220, 0
2066, 185521, 1
2067, 266910, 0
2068, 263220, 0
2069, 263220, 0
2070, 125757, 0
2071, 231843, 0
2072, 183447, 0
2073, 179196, 0
2074, 335744, 0
2075, 254980, 0
2076, 254980, 0
2077, 302621, 0
2078, 193600, 0
2079, 191360, 0
2080, 174741, 0
2081, 267525, 0
2082, 127137, 1
2083, 174741, 0
2084, 192620, 1
2085, 182748, 0
2086, 246344, 0
2087, 253976, 0
2088, 174741, 0
2089, 242263, 0
2090, 127137, 1
2091, 230280, 0
2092, 227493, 0
2093, 125757, 0
2094, 180306, 0
2095, 174876, 1
2096, 230790, 0
2097, 174370, 0
2098, 211950, 0
2099, 175371, 1
2100, 125757, 0
2101, 197385, 1
2102, 120462, 1
2103, 120462, 1
2104, 148114, 1
2105, 238190, 1
2106, 144546, 1
2107, 146583, 0
2108, 172386, 0
2109, 177726, 1
2110, 120462, 1
2111, 182505, 0
2112, 146010, 0
2113, 187128, 0
2114, 176222, 1
2115, 187467, 0
2116, 331788, 0
2117, 210519, 0
2118, 176313, 1
2119, 257550, 0
2120, 143157, 1
2121, 141828, 0
2122, 143157, 1
2123, 163548, 0
2124, 155706, 1
2125, 278970, 0
2126, 189451, 1
2127, 241590, 1
2128, 141777, 0
2129, 160779, 1
2130, 141777, 0
2131, 163212, 1
2132, 120462, 1
2133, 195684, 1
2134, 204753, 1
2135, 143157, 1
2136, 145827, 1
2137, 198660, 0
2138, 215076, 1
2139, 273015, 1
2140, 120462, 1
2141, 210807, 0
2142, 141777, 0
2143, 287560, 0
2144, 141867, 1
2145, 273015, 1
2146, 154566, 0
2147, 128502, 0
2148, 141777, 0
2149, 141777, 0
2150, 161535, 0
2151, 119124, 1
2152, 161535, 0
2153, 159720, 0
2154, 177870, 0
2155, 215180, 0
2156, 156645, 0
2157, 144447, 0
2158, 174618, 0
2159, 183315, 0
2160, 119124, 1
2161, 162185, 1
2162, 315333, 0
2163, 163827, 1
2164, 191785, 0
2165, 228690, 0
2166, 205542, 0
2167, 181500, 0
2168, 192320, 0
2169, 161535, 0
2170, 119124, 1
2171, 119124, 1
2172, 173262, 0
2173, 146322, 1
2174, 126801, 1
2175, 152388, 1
2176, 140490, 0
2177, 135421, 1
2178, 201259, 0
2179, 270976, 0
2180, 119124, 1
2181, 119124, 1
2182, 146734, 0
2183, 115164, 1
2184, 287680, 0
2185, 131612, 1
2186, 171680, 1
2187, 290248, 0
2188, 119570, 1
2189, 162386, 1
2190, 115164, 1
2191, 129420, 1
2192, 179620, 1
2193, 179520, 0
2194, 155820, 1
2195, 138635, 1
2196, 176772, 1
2197, 185851, 1
2198, 193704, 1
2199, 130065, 1
2200, 143681, 1
2201, 188434, 1
2202, 171508, 1
2203, 143681, 1
2204, 143681, 1
2205, 128094, 1
2206, 115324, 1
2207, 143681, 1
2208, 180438, 1
2209, 296964, 0
2210, 115324, 1
2211, 201871, 1
2212, 185472, 1
2213, 247221, 1
2214, 178066, 1
2215, 222720, 1
2216, 145652, 1
2217, 196259, 0
2218, 143681, 1
2219, 172692, 1
2220, 131472, 0
2221, 113169, 1
2222, 144364, 1
2223, 115724, 1
2224, 141810, 1
2225, 115324, 1
2226, 131472, 0
2227, 242490, 0
2228, 123697, 0
2229, 214400, 0
2230, 113169, 1
2231, 125441, 1
2232, 214400, 0
2233, 131472, 0
2234, 167826, 0
2235, 131472, 0
2236, 176880, 0
2237, 276752, 0
2238, 152886, 0
2239, 150894, 0
2240, 219120, 0
2241, 219120, 0
2242, 244640, 0
2243, 190587, 0
2244, 158862, 0
2245, 269750, 0
2246, 155136, 0
2247, 219120, 0
2248, 145247, 0
2249, 186031, 0
2250, 145247, 0
2251, 195132, 0
2252, 277640, 0
2253, 214638, 0
2254, 224598, 0
2255, 231880, 0
2256, 312081, 0
2257, 316160, 0
2258, 206360, 0
2259, 207917, 0
2260, 145247, 0
2261, 176925, 0
2262, 178003, 0
2263, 220061, 0
2264, 182991, 0
2265, 128438, 0
2266, 145247, 0
2267, 203949, 0
2268, 145247, 0
2269, 134800, 0
2270, 128438, 0
2271, 140060, 0
2272, 146258, 0
2273, 221746, 0
2274, 186623, 0
2275, 177599, 0
2276, 213435, 0
2277, 195123, 0
2278, 177200, 0
2279, 179296, 0
2280, 161194, 0
2281, 158834, 0
2282, 202139, 0
2283, 279240, 0
2284, 192226, 0
2285, 161194, 0
2286, 171798, 0
2287, 204952, 0
2288, 212400, 0
2289, 198338, 0
2290, 158834, 0
2291, 280140, 0
2292, 172840, 0
2293, 162004, 1
2294, 223076, 0
2295, 213928, 0
2296, 197098, 0
2297, 161194, 0
2298, 194854, 0
2299, 221556, 0
2300, 123942, 0
2301, 123942, 0
2302, 266844, 0
2303, 266844, 0
2304, 132678, 0
2305, 123942, 0
2306, 123942, 0
2307, 221556, 0
2308, 105378, 0
2309, 144690, 0
2310, 105378, 0
2311, 132114, 0
2312, 155610, 0
2313, 118813, 0
2314, 228774, 0
2315, 150785, 0
2316, 123942, 0
2317, 123396, 0
2318, 257166, 0
2319, 296670, 0
2320, 218946, 0
2321, 105378, 0
2322, 173082, 0
2323, 273482, 0
2324, 187113, 0
2325, 162482, 0
2326, 183180, 0
2327, 93669, 1
2328, 218946, 0
2329, 218946, 0
2330, 93669, 1
2331, 238996, 0
2332, 218946, 0
2333, 378420, 0
2334, 218946, 0
2335, 246615, 0
2336, 218946, 0
2337, 220266, 1
2338, 203658, 0
2339, 218946, 0
2340, 213570, 1
2341, 246792, 0
2342, 106416, 1
2343, 159357, 1
2344, 174720, 0
2345, 84492, 1
2346, 103812, 1
2347, 213570, 1
2348, 312930, 1
2349, 218946, 0
2350, 84492, 1
2351, 213570, 1
2352, 103266, 1
2353, 218160, 0
2354, 99594, 1
2355, 299250, 1
2356, 213570, 1
2357, 157530, 1
2358, 224818, 1
2359, 223650, 1
2360, 207805, 1
2361, 80835, 1
2362, 223650, 1
2363, 99498, 0
2364, 113472, 1
2365, 207805, 1
2366, 292320, 1
2367, 207355, 0
2368, 85941, 1
2369, 202827, 1
2370, 80835, 1
2371, 207805, 1
2372, 233128, 1
2373, 241705, 1
2374, 210805, 1
2375, 213915, 1
2376, 207805, 1
2377, 265791, 1
2378, 278343, 1
2379, 246340, 1
2380, 200644, 0
2381, 200644, 0
2382, 235330, 1
2383, 173452, 0
2384, 200644, 0
2385, 82545, 1
2386, 200644, 0
2387, 214652, 0
2388, 287430, 0
2389, 235330, 1
2390, 82545, 1
2391, 200644, 0
2392, 181692, 0
2393, 317240, 0
2394, 201904, 1
2395, 235330, 1
2396, 168989, 0
2397, 266679, 1
2398, 179422, 0
2399, 245865, 0
2400, 234330, 0
2401, 138254, 1
2402, 104700, 1
2403, 164383, 1
2404, 245865, 0
2405, 234330, 0
2406, 386567, 0
2407, 212868, 0
2408, 234330, 0
2409, 298035, 0
2410, 104700, 1
2411, 214455, 0
2412, 366168, 0
2413, 201480, 0
2414, 234330, 0
2415, 234330, 0
2416, 229515, 0
2417, 234330, 0
2418, 166320, 1
2419, 234330, 0
2420, 243960, 0
2421, 175508, 0
2422, 243960, 0
2423, 254125, 0
2424, 318504, 0
2425, 317832, 0
2426, 260545, 0
2427, 216427, 0
2428, 344692, 0
2429, 292296, 0
2430, 175508, 0
2431, 355680, 0
2432, 261600, 0
2433, 244200, 1
2434, 244800, 1
2435, 246696, 0
2436, 243960, 0
2437, 243960, 0
2438, 243960, 0
2439, 243960, 0
2440, 224700, 0
2441, 224700, 0
2442, 278735, 0
2443, 256800, 0
2444, 224700, 0
2445, 300670, 0
2446, 305340, 0
2447, 313740, 0
2448, 224700, 0
2449, 324648, 0
2450, 224700, 0
2451, 319238, 0
2452, 224700, 0
2453, 224800, 1
2454, 221340, 0
2455, 221340, 0
2456, 224700, 0
2457, 224700, 0
2458, 224700, 0
2459, 351288, 0
2460, 221340, 0
2461, 288120, 0
2462, 288120, 0
2463, 307744, 0
2464, 288184, 0
2465, 344256, 0
2466, 288380, 1
2467, 288120, 0
2468, 288120, 0
2469, 316914, 0
2470, 263440, 0
2471, 221340, 0
2472, 365976, 0
2473, 221340, 0
2474, 263440, 0
2475, 273800, 0
2476, 241695, 0
2477, 169092, 0
2478, 263440, 0
2479, 296808, 0
2480, 169092, 0
2481, 263440, 0
2482, 263440, 0
2483, 263440, 0
2484, 367780, 0
2485, 294520, 0
2486, 263440, 0
2487, 352980, 0
2488, 273060, 0
2489, 237168, 0
2490, 204228, 0
2491, 237168, 0
2492, 172984, 1
2493, 217404, 0
2494, 197640, 0
2495, 169092, 0
2496, 169092, 0
2497, 204228, 0
2498, 160363, 0
2499, 159889, 1
2500, 159889, 1
2501, 250344, 0
2502, 248148, 0
2503, 301584, 0
2504, 205308, 1
2505, 249612, 0
2506, 265802, 0
2507, 204228, 0
2508, 224724, 0
2509, 158844, 0
2510, 158844, 0
2511, 299297, 1
2512, 194712, 0
2513, 234553, 1
2514, 234240, 0
2515, 122944, 1
2516, 246705, 1
2517, 151209, 1
2518, 268957, 1
2519, 274500, 0
2520, 122944, 1
2521, 249612, 0
2522, 237900, 0
2523, 284748, 0
2524, 185196, 0
2525, 230384, 0
2526, 174948, 0
2527, 247416, 0
2528, 187532, 0
2529, 274500, 0
2530, 379908, 0
2531, 262012, 1
2532, 173624, 1
2533, 218868, 0
2534, 139591, 1
2535, 379908, 0
2536, 380946, 0
2537, 324276, 0
2538, 377832, 0
2539, 359148, 0
2540, 139591, 1
2541, 394548, 0
2542, 379908, 0
2543, 391845, 0
2544, 379908, 0
2545, 379908, 0
2546, 379908, 0
2547, 359148, 0
2548, 352824, 0
2549, 379908, 0
2550, 140751, 1
2551, 206716, 1
2552, 139591, 1
2553, 169126, 1
2554, 140751, 1
2555, 140751, 1
2556, 379908, 0
2557, 220617, 1
2558, 227995, 1
2559, 296785, 1
2560, 139591, 1
2561, 196062, 1
2562, 146250, 1
2563, 144795, 1
2564, 173980, 1
2565, 155897, 1
2566, 131967, 1
2567, 139461, 1
2568, 122485, 1
2569, 225805, 1
2570, 122485, 1
2571, 246380, 1
2572, 129787, 1
2573, 128742, 0
2574, 145267, 1
2575, 129787, 1
2576, 173153, 0
2577, 189065, 1
2578, 193160, 1
2579, 132517, 1
2580, 188443, 1
2581, 149661, 1
2582, 141210, 1
2583, 131510, 1
2584, 131227, 1
2585, 182121, 1
2586, 121325, 1
2587, 176829, 1
2588, 188443, 1
2589, 188443, 1
2590, 121325, 1
2591, 195229, 1
2592, 188443, 1
2593, 282911, 1
2594, 188863, 1
2595, 189678, 1
2596, 189951, 1
2597, 217313, 1
2598, 187283, 1
2599, 203991, 1
2600, 134420, 1
2601, 163669, 1
2602, 123904, 0
2603, 138685, 1
2604, 121390, 1
2605, 170429, 1
2606, 134420, 1
2607, 181537, 1
2608, 123970, 1
2609, 204588, 1
2610, 121390, 1
2611, 134420, 1
2612, 192580, 1
2613, 173705, 1
2614, 169340, 1
2615, 195045, 1
2616, 171781, 1
2617, 134420, 1
2618, 133100, 0
2619, 133775, 1
2620, 195110, 1
2621, 138365, 1
2622, 179590, 1
2623, 123815, 1
2624, 195110, 1
2625, 295910, 1
2626, 180075, 1
2627, 196080, 1
2628, 230925, 1
2629, 183955, 1
2630, 123815, 1
2631, 248245, 1
2632, 195110, 1
2633, 253164, 1
2634, 161070, 1
2635, 195110, 1
2636, 269250, 1
2637, 223248, 1
2638, 195110, 1
2639, 197510, 1
2640, 164768, 1
2641, 122392, 1
2642, 146332, 1
2643, 164768, 1
2644, 164768, 1
2645, 231510, 1
2646, 164768, 1
2647, 143285, 1
2648, 243539, 1
2649, 281297, 1
2650, 122392, 1
2651, 164768, 1
2652, 222707, 1
2653, 165021, 1
2654, 281297, 1
2655, 281297, 1
2656, 239633, 1
2657, 250700, 1
2658, 193998, 0
2659, 122517, 1
2660, 151306, 1
2661, 151306, 1
2662, 174532, 1
2663, 223840, 1
2664, 151306, 1
2665, 202498, 1
2666, 150261, 1
2667, 173600, 1
2668, 221438, 1
2669, 160786, 1
2670, 150261, 1
2671, 163156, 1
2672, 150261, 1
2673, 203116, 1
2674, 181222, 1
2675, 151306, 1
2676, 177303, 1
2677, 153602, 1
2678, 245362, 1
2679, 179758, 1
2680, 148901, 1
2681, 150261, 1
2682, 182133, 1
2683, 193131, 1
2684, 166589, 1
2685, 149849, 1
2686, 148901, 1
2687, 194875, 1
2688, 197249, 1
2689, 148901, 1
2690, 148901, 1
2691, 203537, 1
2692, 148901, 1
2693, 156123, 1
2694, 143687, 1
2695, 177353, 1
2696, 135155, 1
2697, 148901, 1
2698, 116669, 1
2699, 138225, 1
2700, 116669, 1
2701, 201967, 1
2702, 103397, 1
2703, 148901, 1
2704, 187295, 1
2705, 103397, 1
2706, 192983, 1
2707, 206425, 1
2708, 213365, 1
2709, 256035, 1
2710, 103397, 1
2711, 110873, 1
2712, 139421, 1
2713, 186881, 1
2714, 87755, 1
2715, 126623, 1
2716, 165869, 1
2717, 116669, 1
2718, 119922, 0
2719, 158984, 0
2720, 87755, 1
2721, 106172, 1
2722, 242444, 1
2723, 198671, 1
2724, 210387, 1
2725, 242444, 1
2726, 242379, 0
2727, 190876, 0
2728, 207491, 1
2729, 320567, 1
2730, 307586, 1
2731, 169283, 1
2732, 163215, 1
2733, 265485, 1
2734, 307586, 1
2735, 388283, 1
2736, 307586, 1
2737, 307586, 1
2738, 266513, 1
2739, 307586, 1
2740, 163215, 1
2741, 330850, 1
2742, 293204, 1
2743, 370835, 1
2744, 308975, 0
2745, 324441, 0
2746, 399188, 1
2747, 307586, 1
2748, 307586, 1
2749, 385375, 1
2750, 147653, 1
2751, 230165, 1
2752, 147653, 1
2753, 175656, 0
2754, 167702, 1
2755, 147653, 1
2756, 170417, 1
2757, 202371, 1
2758, 147653, 1
2759, 179781, 1
2760, 147653, 1
2761, 179781, 1
2762, 110981, 1
2763, 156143, 1
2764, 140933, 1
2765, 204881, 1
2766, 257591, 1
2767, 76853, 1
2768, 147653, 1
2769, 183295, 1
2770, 76853, 1
2771, 191327, 1
2772, 147653, 1
2773, 147653, 1
2774, 224765, 1
2775, 137972, 1
2776, 148043, 1
2777, 230418, 0
2778, 207539, 1
2779, 237915, 1
2780, 78525, 1
2781, 109973, 1
2782, 84791, 1
2783, 187837, 1
2784, 100865, 1
2785, 77603, 1
2786, 176093, 0
2787, 78525, 1
2788, 142739, 1
2789, 72555, 1
2790, 72555, 1
2791, 146307, 1
2792, 72915, 1
2793, 89859, 1
2794, 117867, 1
2795, 155787, 1
2796, 142929, 1
2797, 108387, 1
2798, 78525, 1
2799, 78525, 1
2800, 142646, 1
2801, 123535, 1
2802, 190745, 1
2803, 170007, 1
2804, 81990, 1
2805, 88895, 1
2806, 100800, 1
2807, 93870, 1
2808, 161965, 1
2809, 142646, 1
2810, 81990, 1
2811, 142396, 0
2812, 205562, 1
2813, 143546, 1
2814, 175676, 1
2815, 116780, 1
2816, 72490, 1
2817, 143380, 1
2818, 200632, 1
2819, 140614, 1
2820, 72490, 1
2821, 102225, 1
2822, 105723, 1
2823, 113883, 1
2824, 78759, 1
2825, 115040, 1
2826, 80607, 1
2827, 166651, 1
2828, 77226, 1
2829, 267370, 1
2830, 272050, 1
2831, 107751, 1
2832, 165850, 1
2833, 101602, 1
2834, 106426, 1
2835, 267370, 1
2836, 272050, 1
2837, 346992, 1
2838, 272050, 1
2839, 315086, 1
2840, 101602, 1
2841, 281916, 1
2842, 272050, 1
2843, 314836, 1
2844, 300988, 1
2845, 272050, 1
2846, 277510, 1
2847, 322256, 1
2848, 357380, 1
2849, 280257, 1
2850, 165275, 1
2851, 203790, 1
2852, 332152, 1
2853, 165275, 1
2854, 197103, 1
2855, 277710, 1
2856, 279962, 1
2857, 165025, 1
2858, 304674, 0
2859, 198499, 1
2860, 165025, 1
2861, 209910, 1
2862, 224377, 1
2863, 165230, 1
2864, 165275, 1
2865, 142927, 1
2866, 170431, 1
2867, 319319, 1
2868, 281482, 1
2869, 186135, 1
2870, 142927, 1
2871, 209455, 1
2872, 165685, 1
2873, 186004, 0
2874, 212690, 1
2875, 186135, 1
2876, 165025, 1
2877, 203781, 1
2878, 203781, 1
2879, 198925, 1
2880, 142632, 0
2881, 270798, 1
2882, 253389, 1
2883, 142927, 1
2884, 290575, 1
2885, 142632, 0
2886, 217910, 0
2887, 233376, 0
2888, 209790, 1
2889, 134204, 1
