optimum
100
iteration,score,rawScore,overlap
998, 995, 875, 3
999, 715, 475, 6
1000, 868, 588, 7
1001, 1736, 936, 20
1002, 1159, 999, 4
1003, 735, 735, 0
1004, 1064, 504, 14
1005, 888, 888, 0
1006, 884, 644, 6
1007, 840, 840, 0
1008, 1404, 884, 13
1009, 1072, 912, 4
1010, 1255, 975, 7
1011, 780, 620, 4
1012, 1165, 925, 6
1013, 958, 918, 1
1014, 1025, 665, 9
1015, 851, 851, 0
1016, 1130, 770, 9
1017, 1008, 768, 6
1018, 1016, 936, 2
1019, 796, 756, 1
1020, 874, 714, 4
1021, 744, 744, 0
1022, 929, 529, 10
1023, 880, 800, 2
1024, 850, 770, 2
1025, 1074, 714, 9
1026, 858, 858, 0
1027, 825, 825, 0
1028, 872, 792, 2
1029, 1133, 1053, 2
1030, 968, 888, 2
1031, 965, 805, 4
1032, 1129, 729, 10
1033, 1280, 840, 11
1034, 955, 875, 2
1035, 675, 675, 0
1036, 1053, 693, 9
1037, 552, 432, 3
1038, 1085, 925, 4
1039, 804, 684, 3
1040, 891, 891, 0
1041, 845, 525, 8
1042, 820, 780, 1
1043, 621, 621, 0
1044, 816, 816, 0
1045, 760, 600, 4
1046, 735, 575, 4
1047, 980, 900, 2
1048, 776, 696, 2
1049, 916, 836, 2
1050, 945, 945, 0
1051, 895, 775, 3
1052, 1307, 667, 16
1053, 912, 832, 2
1054, 600, 480, 3
1055, 1120, 720, 10
1056, 896, 816, 2
1057, 975, 975, 0
1058, 875, 875, 0
1059, 758, 598, 4
1060, 750, 750, 0
1061, 912, 912, 0
1062, 688, 648, 1
1063, 536, 456, 2
1064, 997, 837, 4
1065, 812, 572, 6
1066, 704, 704, 0
1067, 996, 836, 4
1068, 1159, 759, 10
1069, 684, 684, 0
1070, 1040, 720, 8
1071, 975, 975, 0
1072, 884, 884, 0
1073, 844, 684, 4
1074, 800, 720, 2
1075, 626, 546, 2
1076, 1132, 972, 4
1077, 1030, 950, 2
1078, 904, 744, 4
1079, 956, 756, 5
1080, 1285, 805, 12
1081, 769, 609, 4
1082, 1044, 884, 4
1083, 855, 775, 2
1084, 916, 836, 2
1085, 828, 828, 0
1086, 1005, 925, 2
1087, 608, 528, 2
1088, 905, 625, 7
1089, 914, 754, 4
1090, 942, 702, 6
1091, 1053, 693, 9
1092, 776, 736, 1
1093, 950, 910, 1
1094, 1165, 925, 6
1095, 1133, 1053, 2
1096, 1334, 1014, 8
1097, 798, 798, 0
1098, 1024, 864, 4
1099, 1037, 837, 5
1100, 1124, 884, 6
1101, 864, 864, 0
1102, 910, 910, 0
1103, 976, 936, 1
1104, 822, 782, 1
1105, 1055, 735, 8
1106, 1150, 750, 10
1107, 910, 910, 0
1108, 994, 874, 3
1109, 1014, 414, 15
1110, 1055, 575, 12
1111, 962, 962, 0
1112, 1008, 888, 3
1113, 940, 540, 10
1114, 1053, 1053, 0
1115, 936, 936, 0
1116, 839, 759, 2
1117, 918, 638, 7
1118, 848, 768, 2
1119, 816, 816, 0
1120, 872, 792, 2
1121, 920, 840, 2
1122, 1105, 825, 7
1123, 1079, 999, 2
1124, 828, 828, 0
1125, 936, 736, 5
1126, 830, 630, 5
1127, 966, 806, 4
1128, 950, 910, 1
1129, 1152, 672, 12
1130, 992, 832, 4
1131, 1376, 816, 14
1132, 848, 648, 5
1133, 693, 693, 0
1134, 1014, 1014, 0
1135, 1345, 625, 18
1136, 995, 875, 3
1137, 972, 972, 0
1138, 1249, 529, 18
1139, 1145, 945, 5
1140, 780, 660, 3
1141, 1056, 936, 3
1142, 845, 725, 3
1143, 1020, 660, 9
1144, 651, 651, 0
1145, 726, 726, 0
1146, 853, 693, 4
1147, 1195, 875, 8
1148, 900, 900, 0
1149, 850, 770, 2
1150, 665, 585, 2
1151, 1074, 874, 5
1152, 952, 792, 4
1153, 1202, 962, 6
1154, 1065, 825, 6
1155, 713, 713, 0
1156, 1016, 936, 2
1157, 775, 775, 0
1158, 1105, 945, 4
1159, 984, 864, 3
1160, 891, 891, 0
1161, 731, 651, 2
1162, 909, 589, 8
1163, 888, 888, 0
1164, 812, 572, 6
1165, 918, 598, 8
1166, 634, 594, 1
1167, 782, 702, 2
1168, 826, 666, 4
1169, 1026, 1026, 0
1170, 772, 532, 6
1171, 936, 936, 0
1172, 770, 650, 3
1173, 680, 680, 0
1174, 1032, 672, 9
1175, 755, 595, 4
1176, 1072, 832, 6
1177, 850, 850, 0
1178, 1165, 925, 6
1179, 1033, 713, 8
1180, 1078, 798, 7
1181, 848, 648, 5
